📡　央视,#genre#
江西影视旅游,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4.m3u8
江西影视旅游,http://local-live.jxtvcn.com.cn/live/tv_jxtv4.flv
江西影视旅游,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4.flv
江西影视旅游,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv4
江西影视旅游,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv4
江西影视旅游,http://yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8?t=t&token=t
江西影视旅游,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxysly
江西公共农业,http://58.17.48.228:808/hls/21/index.m3u8
江西公共农业,http://local-live.jxtvcn.com.cn/live/tv_jxtv5.m3u8
江西公共农业,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv5.m3u8
江西公共农业,http://local-live.jxtvcn.com.cn/live/tv_jxtv5.flv
江西公共农业,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv5.flv
江西公共农业,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv5
江西公共农业,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv5
江西公共农业,http://yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8?t=t&token=t
江西公共农业,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxggny
江西教育,http://58.17.48.228:808/hls/24/index.m3u8
江西少儿,http://local-live.jxtvcn.com.cn/live/tv_jxtv6.m3u8
江西少儿,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6.m3u8
江西少儿,http://local-live.jxtvcn.com.cn/live/tv_jxtv6.flv
江西少儿,http://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6.flv
江西少儿,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv6
江西少儿,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jxtv6
江西少儿,http://yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8?t=t&token=t
江西少儿,http://php.jdshipin.com:8880/TVOD/iptv.php?id=jxse
江西移动,http://local-live.jxtvcn.com.cn/live/tv_jxtv8.m3u8
江西移动,http://local-live.jxtvcn.com.cn/live/tv_jxtv8.flv
江西移动,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv8
江西移动,http://yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8?t=t&token=t
江西移动,http://php.jdshipin.com:8880/jxtv2.php?id=8
江西陶瓷,http://local-live.jxtvcn.com.cn/live/tv_taoci.m3u8
江西陶瓷,http://local-live.jxtvcn.com.cn/live/tv_taoci.flv
江西陶瓷,rtmp://local-live.jxtvcn.com.cn/live/tv_taoci
江西陶瓷,http://yun-live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8?t=t&token=t
江西陶瓷,http://php.jdshipin.com:8880/TVOD/iptv.php?id=taoci
南昌新闻综合,http://live.nctv.top/JKHdjsi/nctv.php?id=ncxw
南昌都市,http://live.nctv.top/JKHdjsi/nctv.php?id=ncds
南昌资讯,http://live.nctv.top/JKHdjsi/nctv.php?id=nczx
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_nanchang.m3u8
南昌新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_nanchang.flv
南昌新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_nanchang
南昌新闻综合,rtmp://tv.drs.ncntv.com.cn/channellive/nczhpd
南昌科教生活,rtmp://tv.drs.ncntv.com.cn/channellive/nckjpd
九江新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jiujiang.m3u8
九江新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jiujiang.flv
九江新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jiujiang
庐山电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
上饶新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_shangrao.m3u8
上饶新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_shangrao.flv
上饶新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_shangrao
吉安综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jian.m3u8
吉安综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jian.flv
吉安综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jian
赣州新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_ganzhou.m3u8
赣州新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_ganzhou.flv
赣州新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_ganzhou
新余新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_xinyu.m3u8
新余新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_xinyu.flv
新余新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_xinyu
景德镇新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jingdezhen.m3u8
景德镇新闻综合,http://play-live-hls.jxtvcn.com.cn/live/tv_jingdezhen.flv
景德镇新闻综合,rtmp://play-live-hls.jxtvcn.com.cn/live/tv_jingdezhen
📺　福建,#genre#
东南卫视,http://218.89.240.144:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://60.174.40.117:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://218.104.239.114:9901/tsfile/live/1017_1.m3u8
海峡卫视,http://218.104.239.114:9901/tsfile/live/0150_1.m3u8
福建新闻,http://218.104.239.114:9901/tsfile/live/1016_1.m3u8
福建乡村振兴公共,http://218.104.239.114:9901/tsfile/live/1015_1.m3u8
福建教育,http://218.104.239.114:9901/tsfile/live/1018_1.m3u8
福建综合,http://117.27.190.42:9998/tsfile/live/23284_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://117.27.190.42:9998/tsfile/live/23286_1.m3u8?key=txiptv&playlive=1&authid=0
福建经济,http://117.27.190.42:9998/tsfile/live/23289_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://117.27.190.42:9998/tsfile/live/23288_1.m3u8?key=txiptv&playlive=1&authid=0
福建文体,http://117.27.190.42:9998/tsfile/live/23291_1.m3u8?key=txiptv&playlive=1&authid=0
福建公共,http://117.27.190.42:9998/tsfile/live/23285_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://117.27.190.42:9998/tsfile/live/23287_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://110.80.17.38:9999/tsfile/live/0138_1.m3u8
福建新闻,http://110.80.17.38:9999/tsfile/live/0122_1.m3u8
福建乡村,http://110.80.17.38:9999/tsfile/live/0130_1.m3u8
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
福建乡村振兴公共,http://110.80.17.38:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://110.80.17.38:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://110.81.206.138:49231/tsfile/live/23025_1.m3u8?key=txiptv&playlive=1&authid=0
福建综合,http://110.81.206.138:49231/tsfile/live/23023_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://110.81.206.138:49231/tsfile/live/23026_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://110.81.206.138:49231/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
福建乡村振兴公共,http://8.138.7.223/tv/fjtv.php?id=6
福建经济,http://8.138.7.223/tv/fjtv.php?id=9
福州综合,http://117.27.190.42:9998/tsfile/live/23301_1.m3u8?key=txiptv&playlive=1&authid=0
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
厦门一套,http://218.104.239.114:9901/tsfile/live/1014_1.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/playlist.m3u8
厦门一套,https://live1b.kxm.xmtv.cn/xm1bf/tvzb/live.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/playlist.m3u8
厦门二套,https://live1b.kxm.xmtv.cn/xm2bf/tvzb/live.m3u8
厦门移动电视,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/playlist.m3u8
厦门移动电视,https://live1b.kxm.xmtv.cn/xmyidongbf_1b/tvzb/live.m3u8
漳州综合,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud
南平综合,http://117.27.190.42:9998/tsfile/live/23295_1.m3u8?key=txiptv&playlive=1&authid=0
宁德综合,http://117.27.190.42:9998/tsfile/live/23296_1.m3u8?key=txiptv&playlive=1&authid=0
龙岩综合,http://117.27.190.42:9998/tsfile/live/23297_1.m3u8?key=txiptv&playlive=1&authid=0
莆田1套,http://106.53.99.30/dl/ptbtv.php?id=4
莆田2套,http://106.53.99.30/dl/ptbtv.php?id=5
三明综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳州漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
📺　四川,#genre#
四川卫视,http://59.39.89.130:60901/tsfile/live/0125_16.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.223.157.33:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://182.137.194.158:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
四川经济,http://182.137.194.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
四川乡村,http://182.137.194.158:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
四川影视,http://182.137.194.158:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
四川文化,http://182.137.194.158:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
四川科教,http://182.137.194.158:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
四川经济,http://118.122.189.74:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://118.122.189.74:9901/tsfile/live/0123_3.m3u8?key=txiptv&playlive=1&authid=0
四川影视文艺,http://118.122.189.74:9901/tsfile/live/0123_4.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://61.157.139.15:9901/tsfile/live/2411_1.m3u8?key=txiptv&playlive=1&authid=0
四川影视文艺,http://61.157.139.15:9901/tsfile/live/2412_1.m3u8?key=txiptv&playlive=1&authid=0
四川经济,http://61.157.139.15:9901/tsfile/live/2416_1.m3u8?key=txiptv&playlive=1&authid=0
四川妇女儿童,http://61.157.139.15:9901/tsfile/live/2414_1.m3u8?key=txiptv&playlive=1&authid=0
四川新闻,http://112.44.232.224:55080/hls/27/index.m3u8
四川文化旅游,http://112.44.232.224:55080/hls/26/index.m3u8
四川影视文艺,http://112.44.232.224:55080/hls/28/index.m3u8
四川科教,http://112.44.232.224:55080/hls/29/index.m3u8
四川乡村,http://112.44.232.224:55080/hls/30/index.m3u8
四川峨眉电影,http://112.44.232.224:55080/hls/31/index.m3u8
四川新闻,http://183.221.92.176:50080/hls/17/index.m3u8
四川经济,http://183.221.92.176:50080/hls/18/index.m3u8
四川文化旅游,http://183.221.92.176:50080/hls/19/index.m3u8
四川峨眉电影,http://183.221.92.176:50080/hls/20/index.m3u8
四川经济,http://183.223.157.33:9901/tsfile/live/1000_1.m3u8
四川新闻,http://183.223.157.33:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
四川文化旅游,http://183.223.157.33:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
四川科教,http://183.223.157.33:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
四川峨眉电影,http://183.223.157.33:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
四川峨眉电影,http://183.223.157.33:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川新闻,http://218.89.240.144:59901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
四川文化旅游,http://218.89.240.144:59901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
四川峨眉电影,http://218.89.240.144:59901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
成都综合,http://183.221.92.176:50080/hls/21/index.m3u8
成都经济,http://183.221.92.176:50080/hls/22/index.m3u8
成都经济,http://218.89.240.144:59901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
成都少儿,http://218.89.240.144:59901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
成都双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
成都龙泉驿区综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
成都金堂综合,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
成都金牛综合,http://tvbox6.icu/tv/cditv.php?id=jntv
成都温江综合,http://tvbox6.icu/tv/cditv.php?id=wjtv
成都高新综合,http://tvbox6.icu/tv/cditv.php?id=gxtv
成都大邑综合,http://tvbox6.icu/tv/cditv.php?id=dyxwzh
成都蒲江综合,http://tvbox6.icu/tv/cditv.php?id=pjtv
成都锦江综合,http://tvbox6.icu/tv/cditv.php?id=jjtv
成都郫都新闻综合,http://tvbox6.icu/tv/cditv.php?id=pdxwzh
成都崇州综合,http://tvbox6.icu/tv/cditv.php?id=cztv
成都都江堰综合,http://tvbox6.icu/tv/cditv.php?id=djytv
成都武侯综合,http://tvbox6.icu/tv/cditv.php?id=whtv
成都新都综合,http://tvbox6.icu/tv/cditv.php?id=xdzh
成都简阳新闻综合,http://tvbox6.icu/tv/cditv.php?id=jyxwzh
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐山新闻综合,http://pwpull.leshan.cn:80/live/21609091019110008654ed1a00000000/playlist.m3u8
乐山文旅生活,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel12/playlist.m3u8
乐山沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
乐山夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1
乐山井研新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
乐山犍为综合,http://r8.vzan.com:80/v/slowlive_230559508552681163.m3u8
乐山沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
乐山五通桥综合,https://play.wtqrm.com:443/qtwz/wtqzb.m3u8?auth_key=1663323505-0-0-01843919c015a267038d6e00fd1e1519
眉山青神综合,http://lmt.scqstv.com/live1/live1.m3u8
眉山彭山综合,http://m3u8tv.psrm.net:80/nmip-media/channellive/channel100740/playlist.m3u8
绵阳综合,http://119.6.59.216:60033/tsfile/live/1007_1.m3u8
绵阳科技,http://livepull.myntv.cn:80/rtmp/mykj.m3u8
绵阳三台综合,http://125.65.94.91:12351/live
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教生活,http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州泸县综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
达州新闻综合,http://tv.drs.dzxw.net:80/channellive/xwzhpd-dz1.flv
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川综合,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
达州万源综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
达州宣汉综合,http://livexuanhan.chinamcache.com:80/live/push1.m3u8
达州大竹新闻综合,https://lmt.dazhutv.com/live1/live1.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳文旅科教,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
德阳罗江综合,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
德阳什邡综合,http://live.sfrmt.com:85/live/zhpd.m3u8
资阳乐至综合,http://175.155.106.72:89/live1/live1.m3u8
南充营山综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
南充南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD.m3u8
广安岳池综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
雅安石棉综合,rtmp://tv.yunxya.com:1937/channellive/shimian
雅安荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
雅安荥经综合,rtmp://tv.yunxya.com:1937/channellive/yingjing
雅安宝兴综合,rtmp://tv.yunxya.com:1937/channellive/baoxing
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元剑阁综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8
广元利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
广元青川综合,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
广元旺苍综合,rtmp://tv.wcrmt.cn/channellive/ch1
广元旺苍综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
广元昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
宜宾筠连综合,http://live.dameijunlian.cn:80/live1/live1.m3u8
宜宾叙州综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
宜宾长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8
巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
西昌综合,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
阿坝黑水综合,http://live.schstv.com:90/live/xwzh.m3u8
阿坝马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8
阿坝松潘综合,http://live.spccmc.com:90/live/spxwzh.m3u8
阿坝汶川综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
阿坝金川综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
阿坝小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
甘孜综合,rtmp://tv.drs.ganzitv.com/channellive/gztv
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
甘孜德格综合,http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
甘孜康定综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
甘孜康定综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
📺　广西,#genre#
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.80.17.38:9999/tsfile/live/0113_1.m3u8
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广西公共,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺旅游,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁老友live,https://hls.nntv.cn/nnlive/LYL1_24.m3u8
南宁宾阳综合,https://live.gxrb.com.cn/gx/binyang/index.m3u8
南宁横州新闻综合,http://live.nnnews.net/video/s10004-hztv-hd/index.m3u8
桂林新闻综合,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林新闻综合,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林科教旅游,https://pull.gltvs.com/live/glkj/playlist.m3u8?v=4282cdc9071e32fd382778e37d8bf172&t=2024816762
梧州新闻综合,http://live.wzrtv.cn:80/xwzh1/sd/live.m3u8
梧州公共,http://live.wzrtv.cn:80/ggpd1/sd/live.m3u8
梧州教育生活,http://live.wzrtv.cn:80/jysh1/sd/live.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
河池罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
河池罗城综合,http://www.3jlc.cn:80/lctvlive/lcm.m3u8
崇左天等综合,https://live.gxrb.com.cn/gx/tiandeng/index.m3u8
📺　海南,#genre#
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
海口新闻综合,http://183.255.46.4:16080/live/tv1001.m3u8
海口生活娱乐,http://183.255.46.4:16080/live/tv2502.m3u8
海口城乡经济,http://183.255.46.4:16080/live/tv2503.m3u8
📺　云南,#genre#
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0
云南都市,http://220.164.192.48:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
云南娱乐,http://220.164.192.48:50085/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
云南康旅,http://220.164.192.48:50085/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
云南影视,http://220.164.192.48:50085/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
昆明综合,https://hwapi.yntv.net:443/ew265l/32l193.m3u8
曲靖综合,https://hwapi.yntv.net:443/ew265l/9gp7eg.m3u8
保山综合,https://hwapi.yntv.net:443/7y80ii/7672o4.m3u8
迪庆综合,https://hwapi.yntv.net:443/ew265l/d543pi.m3u8
玉溪综合,https://hwapi.yntv.net:443/r5fc3f/4kzlat_hd.m3u8
玉溪易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
丽江综合,https://hwapi.yntv.net:443/ew265l/ke88o9.m3u8
大理综合,https://hwapi.yntv.net:443/ew265l/n944fg.m3u8
楚雄综合,https://hwapi.yntv.net:443/ew265l/848y54.m3u8
西双版纳https://hwapi.yntv.net:443/ew265l/47480o_uhd.m3u8
临沧综合,https://hwapi.yntv.net:443/6tt654/1i495z.m3u8
红河综合,州https://hwapi.yntv.net:443/ew265l/b4v0s0.m3u8
德宏综合,https://hwapi.yntv.net:443/ew265l/d919nz.m3u8
普洱综合,https://hwapi.yntv.net/ew265l/vb4wne.m3u8
文山新闻综合,https://hwapi.yntv.net:443/ew265l/29vf20.m3u8
文山新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山麻栗坡综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
文山麻栗坡综合,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
怒江综合,https://hwapi.yntv.net:443/s5xpv2/9r4ei4.m3u8
怒江综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
麻栗坡综合,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
昭通综合,https://hwapi.yntv.net:443/ew265l/5fkqnm.m3u8
昭通巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
📺　贵州,#genre#
贵州卫视,http://zzssw01.55555.io:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://218.89.240.144:59901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州文旅,http://www.qhjx.top:18000/udp/238.255.2.141:5999
贵州公共,http://www.qhjx.top:18000/udp/238.255.2.2:5999
贵州文艺,http://www.qhjx.top:18000/udp/238.255.2.3:5999
贵州大众生活,http://www.qhjx.top:18000/udp/238.255.2.4:5999
贵州生态乡村,http://www.qhjx.top:18000/udp/238.255.2.5:5999
贵州科教健康,http://www.qhjx.top:18000/udp/238.255.2.6:5999
贵州经济,http://www.qhjx.top:18000/udp/238.255.2.9:5999
贵州+,http://www.qhjx.top:18000/udp/238.255.2.202:5999
贵阳综合,http://www.qhjx.top:18000/udp/238.255.2.19:5999
贵阳经济生活,http://www.qhjx.top:18000/udp/238.255.2.20:5999
贵阳科教法治,http://www.qhjx.top:18000/udp/238.255.2.22:5999
贵阳清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8
天元围棋,http://www.qhjx.top:18000/udp/238.255.2.7:5999
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
六盘水综合,http://www.qhjx.top:18000/udp/238.255.2.115:5999
六盘水公共,http://www.qhjx.top:18000/udp/238.255.2.116:5999
同仁综合,http://www.qhjx.top:18000/udp/238.255.2.31:5999
同仁公共,http://www.qhjx.top:18000/udp/238.255.2.87:5999
赣西南综合,http://www.qhjx.top:18000/udp/238.255.2.126:5999
赣西南公共,http://www.qhjx.top:18000/udp/238.255.2.127:5999
黔东南综合,http://www.qhjx.top:18000/udp/238.255.2.179:5999
黔东南雷山综合,http://www.qhjx.top:18000/udp/238.255.2.128:5999
黔东南凯里综合,http://www.qhjx.top:18000/udp/238.255.2.180:5999
遵义综合频道,http://www.qhjx.top:18000/udp/238.255.2.153:5999
遵义公共频道,http://www.qhjx.top:18000/udp/238.255.2.152:5999
黔南新闻综合,http://www.qhjx.top:18000/udp/238.255.2.150:5999
黔南公共,http://www.qhjx.top:18000/udp/238.255.2.151:5999
黔南新闻综合,rtmp://tv.qntv.net/channellive/ch1
黔南公共,rtmp://tv.qntv.net/channellive/ch2
黔南瓮安综合,http://www.qhjx.top:18000/udp/238.255.2.216:5999
